CU, 1, 6.382621943950653, 4.993467092514038, 9.403997838497162 
CU, 2, 0.27398863434791565, 4.982754230499268, 11.797571778297424 
CU, 3, 0.9172229170799255, 4.983709335327148, 6.6924649477005005 
CU, 4, -4.753486156463623, 4.973613262176514, 4.967488169670105 
CU, 5, -3.2442157171899453, 4.976190447807312, 0.1650685005588457 
CU, 6, 0.9415680564707145, 4.983673930168152, -2.9332290581660345 
CU, 7, 9.613933444023132, 4.99906051158905, 3.288915731012821 
CU, 8, -6.661718398332596, 4.970430374145508, 9.764941155910492 
CU, 9, -9.748925924301147, 4.964851260185242, -3.0164090991020203 
CU, 10, 8.976221054792404, 4.998003959655762, -4.0788567289710045 
CU, 11, -10.609740734100342, 4.96333920955658, 4.222098767757416 
CU, 12, -4.520298600196838, 4.97419536113739, -8.729912042617798 
CU, 13, 4.0157084465026855, 4.989351034164429, -11.185097992420197 
CU, 14, 2.2782102919882163, 4.985930562019348, 1.9643494196934626 
CU, 15, 7.072472929954529, 15.004576206207275, 9.35872095823288 
CU, 16, 1.0315927863121033, 14.984638929367065, 12.0927894115448 
CU, 17, 1.2922879606485367, 14.986006498336792, 6.698034167289734 
CU, 18, -4.6406770795583725, 14.966876983642578, 5.051844969391823 
CU, 19, -3.179981728666462, 14.971601366996765, -0.09085554629564285 
CU, 20, 1.2554968245094642, 14.985861897468567, -3.2582535296678543 
CU, 21, 10.082895636558533, 15.014814019203186, 3.157197304069996 
CU, 22, -6.294822692871094, 14.96125078201294, 10.313526093959808 
CU, 23, -9.866261780261993, 14.950368285179138, -3.3876219242811203 
CU, 24, 9.509054899215698, 15.012943267822266, -4.169563822448254 
CU, 25, -10.745668172836304, 14.94752848148346, 4.485310509800911 
CU, 26, -4.099387526512146, 14.968326210975647, -9.34489357471466 
CU, 27, 4.833359062671661, 14.997025966644287, -11.446217477321625 
CU, 28, 2.5076474345987663, 14.989926218986511, 1.7803289145231247 
CU, 29, 7.542203783988953, 25.054768800735474, 9.22463709115982 
CU, 30, 1.6467121541500092, 25.045658349990845, 12.188488602638245 
CU, 31, 1.5769429951906204, 25.046066761016846, 6.633718192577362 
CU, 32, -4.499310120940208, 25.037166595458984, 5.07122065871954 
CU, 33, -3.094023598358035, 25.039283275604248, -0.30252132564783096 
CU, 34, 1.51452642865479, 25.045957565307617, -3.493538089096546 
CU, 35, 10.353679239749908, 25.059358835220337, 3.0247083231806755 
CU, 36, -5.892855137586594, 25.03473448753357, 10.658225417137146 
CU, 37, -9.843415707349777, 25.029496669769287, -3.671871818602085 
CU, 38, 9.848624020814896, 25.05855631828308, -4.202902860939503 
CU, 39, -10.730661749839783, 25.0281879901886, 4.6692264303565025 
CU, 40, -3.6718303859233856, 25.03799605369568, -9.755295395851135 
CU, 41, 5.457822144031525, 25.051378965377808, -11.527513563632965 
CU, 42, 2.66308500058949, 25.047741174697876, 1.6153198406100273 
CU, 43, 7.783305823802948, 35.12599849700928, 9.022733807563782 
CU, 44, 2.073388859629631, 35.13948202133179, 12.10488224029541 
CU, 45, 1.7614071518182755, 35.139711141586304, 6.511258095502853 
CU, 46, -4.341746732592583, 35.153664112091064, 5.027868866920471 
CU, 47, -2.9918431490659714, 35.1506233215332, -0.4522969350218773 
CU, 48, 1.695306971669197, 35.13993430137634, -3.6228347942233086 
CU, 49, 10.427432835102081, 35.11949443817139, 2.8992038667201996 
CU, 50, -5.512822166085243, 35.15654730796814, 10.782765507698059 
CU, 51, -9.699206590652466, 35.16529846191406, -3.8417550027370453 
CU, 52, 9.982660800218582, 35.12048077583313, -4.178862065076828 
CU, 53, -10.583106696605682, 35.167320251464844, 4.755564898252487 
CU, 54, -3.296688348054886, 35.151511669158936, -9.937791883945465 
CU, 55, 5.847146779298782, 35.13077402114868, -11.444431960582733 
CU, 56, 2.7445845752954483, 35.13760328292847, 1.4807758703827858 
CU, 57, 7.791429162025452, 45.20100164413452, 8.767325341701508 
CU, 58, 2.279876232147217, 45.241443157196045, 11.860509037971497 
CU, 59, 1.8375429660081863, 45.24245500564575, 6.3394652009010315 
CU, 60, -4.180384501814842, 45.284480571746826, 4.9237939566373825 
CU, 61, -2.8824113309383392, 45.27541923522949, -0.5282639265060425 
CU, 62, 1.7757058143615723, 45.24314498901367, -3.6363736540079117 
CU, 63, 10.303898096084595, 45.181575775146484, 2.785134881734848 
CU, 64, -5.202627778053284, 45.29295015335083, 10.678496241569519 
CU, 65, -9.455279409885406, 45.31959629058838, -3.87700517475605 
CU, 66, 9.901234805583954, 45.18444347381592, -4.0987867414951324 
CU, 67, -10.323613464832306, 45.32568120956421, 4.730023965239525 
CU, 68, -3.0239791721105576, 45.27780866622925, -9.87913304567337 
CU, 69, 5.972461238503456, 45.215211391448975, -11.212004244327545 
CU, 70, 2.74906262755394, 45.23629331588745, 1.3836673349142075 
CU, 71, 7.5651450753211975, 55.26301717758179, 8.466565012931824 
CU, 72, 2.2489118427038193, 55.328126430511475, 11.468078374862671 
CU, 73, 1.8001878261566162, 55.329787731170654, 6.123869389295578 
CU, 74, -4.024376571178436, 55.39744234085083, 4.760759234428406 
CU, 75, -2.772983565926552, 55.382863998413086, -0.5238339975476265 
CU, 76, 1.7415370643138885, 55.33090019226074, -3.529453329741955 
CU, 77, 9.983087182044983, 55.23174476623535, 2.6848706752061844 
CU, 78, -4.992877498269081, 55.41107797622681, 10.342903435230255 
CU, 79, -9.128339946269989, 55.45401954650879, -3.7664670646190643 
CU, 80, 9.598985344171524, 55.23634958267212, -3.964037999510765 
